market,month,year,quantity,priceMin,priceMax,priceMod
PIMPALGAON(MS),January,2008,503486,187,338,255
PIMPALGAON(MS),January,2009,435569,839,1395,1217
PIMPALGAON(MS),January,2010,187791,608,1579,1302
PIMPALGAON(MS),January,2011,175103,930,3080,2190
PIMPALGAON(MS),January,2012,316592,266,461,367
PIMPALGAON(MS),January,2013,274460,1020,1620,1440
PIMPALGAON(MS),January,2014,284095,786,1182,977
PIMPALGAON(MS),January,2015,376807,629,1480,1208
PIMPALGAON(MS),January,2016,506740,403,1448,1004
PIMPALGAON(MS),February,2008,389508,178,303,259
PIMPALGAON(MS),February,2009,258091,913,1237,1079
PIMPALGAON(MS),February,2010,283900,610,1144,938
PIMPALGAON(MS),February,2011,297538,592,1008,864
PIMPALGAON(MS),February,2012,313415,210,401,326
PIMPALGAON(MS),February,2013,218440,1020,1646,1448
PIMPALGAON(MS),February,2014,160975,493,818,701
PIMPALGAON(MS),February,2015,360834,777,1596,1357
PIMPALGAON(MS),February,2016,302065,376,1040,693
PIMPALGAON(MS),March,2008,179018,216,352,304
PIMPALGAON(MS),March,2009,390218,569,861,711
PIMPALGAON(MS),March,2010,204279,297,752,580
PIMPALGAON(MS),March,2011,259198,303,532,424
PIMPALGAON(MS),March,2012,152193,142,434,311
PIMPALGAON(MS),March,2013,187828,746,1112,963
PIMPALGAON(MS),March,2014,113472,503,909,769
PIMPALGAON(MS),March,2015,270349,595,1475,1160
PIMPALGAON(MS),March,2016,226969,413,856,633
PIMPALGAON(MS),April,2008,327448,222,321,276
PIMPALGAON(MS),April,2009,522629,332,539,441
PIMPALGAON(MS),April,2010,265769,367,628,520
PIMPALGAON(MS),April,2011,130868,227,704,548
PIMPALGAON(MS),April,2012,243071,248,553,417
PIMPALGAON(MS),April,2013,346038,606,963,809
PIMPALGAON(MS),April,2014,86855,222,1082,748
PIMPALGAON(MS),April,2015,408437,492,1587,1022
PIMPALGAON(MS),April,2016,212027,574,963,736
PIMPALGAON(MS),May,2008,612790,153,328,253
PIMPALGAON(MS),May,2009,416235,317,614,475
PIMPALGAON(MS),May,2010,262795,306,720,589
PIMPALGAON(MS),May,2011,249671,243,744,597
PIMPALGAON(MS),May,2012,486334,183,562,363
PIMPALGAON(MS),May,2013,550571,605,1112,898
PIMPALGAON(MS),May,2014,82747,274,1233,624
PIMPALGAON(MS),May,2015,469054,558,1891,1145
PIMPALGAON(MS),May,2016,420605,393,1005,715
PIMPALGAON(MS),June,2008,419648,265,435,372
PIMPALGAON(MS),June,2009,306110,377,774,636
PIMPALGAON(MS),June,2010,190850,304,791,633
PIMPALGAON(MS),June,2011,193586,341,861,703
PIMPALGAON(MS),June,2012,374042,236,608,456
PIMPALGAON(MS),June,2013,260163,850,1572,1394
PIMPALGAON(MS),June,2014,75037,325,1681,916
PIMPALGAON(MS),June,2015,303647,751,2032,1445
PIMPALGAON(MS),June,2016,366482,323,1036,689
PIMPALGAON(MS),July,2008,412486,511,762,685
PIMPALGAON(MS),July,2009,294277,444,675,611
PIMPALGAON(MS),July,2010,292597,347,801,650
PIMPALGAON(MS),July,2011,169724,405,952,816
PIMPALGAON(MS),July,2012,408216,293,685,555
PIMPALGAON(MS),July,2013,195282,1509,2251,2087
PIMPALGAON(MS),July,2014,67536,501,2162,1366
PIMPALGAON(MS),July,2015,248556,1020,2572,1882
PIMPALGAON(MS),July,2016,73490,275,933,652
PIMPALGAON(MS),August,2008,297173,676,852,775
PIMPALGAON(MS),August,2009,303981,439,733,639
PIMPALGAON(MS),August,2010,284670,416,984,830
PIMPALGAON(MS),August,2011,221839,474,1229,1046
PIMPALGAON(MS),August,2012,330554,320,776,608
PIMPALGAON(MS),August,2013,150787,2834,4068,3712
PIMPALGAON(MS),August,2014,98372,500,1732,1200
PIMPALGAON(MS),August,2015,108548,2209,4740,4163
PIMPALGAON(MS),August,2016,289247,268,873,649
PIMPALGAON(MS),September,2008,225979,478,754,645
PIMPALGAON(MS),September,2009,336323,432,774,650
PIMPALGAON(MS),September,2010,296521,587,1542,1336
PIMPALGAON(MS),September,2011,233103,578,1208,1043
PIMPALGAON(MS),September,2012,233410,260,741,505
PIMPALGAON(MS),September,2013,72823,3356,4996,4650
PIMPALGAON(MS),September,2014,271715,648,1853,1316
PIMPALGAON(MS),September,2015,67793,2482,4672,4167
PIMPALGAON(MS),September,2016,352928,161,693,403
PIMPALGAON(MS),October,2008,272917,386,770,635
PIMPALGAON(MS),October,2009,195101,627,1553,1340
PIMPALGAON(MS),October,2010,219823,715,1646,1383
PIMPALGAON(MS),October,2011,242284,513,1022,860
PIMPALGAON(MS),October,2012,215464,388,1064,827
PIMPALGAON(MS),October,2013,33626,2515,5140,4134
PIMPALGAON(MS),October,2014,133119,704,1807,1377
PIMPALGAON(MS),October,2015,82731,1513,3591,2858
PIMPALGAON(MS),October,2016,296036,182,907,537
PIMPALGAON(MS),November,2008,207039,592,1126,983
PIMPALGAON(MS),November,2009,150679,687,1867,1316
PIMPALGAON(MS),November,2010,171350,496,2634,1586
PIMPALGAON(MS),November,2011,277760,418,1082,789
PIMPALGAON(MS),November,2012,158414,488,1377,969
PIMPALGAON(MS),November,2013,232751,1706,3754,2936
PIMPALGAON(MS),November,2014,80227,892,1757,1471
PIMPALGAON(MS),November,2015,303269,733,2798,1854
PIMPALGAON(MS),November,2016,257309,326,1392,748
PIMPALGAON(MS),December,2008,467287,748,1229,1074
PIMPALGAON(MS),December,2009,228197,494,1960,1182
PIMPALGAON(MS),December,2010,135783,815,3501,1832
PIMPALGAON(MS),December,2011,365202,298,702,584
PIMPALGAON(MS),December,2012,365489,656,1426,1183
PIMPALGAON(MS),December,2013,371551,953,1669,1306
PIMPALGAON(MS),December,2014,312503,979,1714,1453
PIMPALGAON(MS),December,2015,455240,509,1711,1111
PIMPALGAON(MS),December,2016,532148,236,1001,700
PIPLYA (M.P.),August,2016,2300,3000,12000,7800
PRATAPGARH (RJ),May,2016,1117,234,628,431
PRATAPGARH (RJ),June,2016,2367,244,614,429
PRATAPGARH (RJ),July,2016,2777,307,683,486
PRATAPGARH (RJ),August,2016,1790,227,611,419
PRATAPGARH (RJ),October,2016,1311,237,674,453
PRATAPGARH (RJ),November,2016,1036,277,806,542
PRATAPGARH (RJ),December,2016,5796,239,745,487
PUNE(MS),January,2008,320459,210,525,370
PUNE(MS),January,2009,342072,815,1556,1199
PUNE(MS),January,2010,412844,956,1778,1357
PUNE(MS),January,2011,333902,1531,3498,2506
PUNE(MS),January,2012,379607,268,578,423
PUNE(MS),January,2013,379741,648,1683,1166
PUNE(MS),January,2014,548689,474,1148,816
PUNE(MS),January,2015,434477,686,1664,1177
PUNE(MS),January,2016,325669,613,1729,1488
PUNE(MS),February,2008,432665,179,399,309
PUNE(MS),February,2009,620693,730,1200,962
PUNE(MS),February,2010,575235,797,1246,1021
PUNE(MS),February,2011,524243,500,1125,813
PUNE(MS),February,2012,404884,230,459,342
PUNE(MS),February,2013,657744,640,1517,1078
PUNE(MS),February,2014,561226,308,785,523
PUNE(MS),February,2015,600920,695,1645,1173
PUNE(MS),February,2016,431686,457,1102,891
PUNE(MS),March,2008,490612,165,372,254
PUNE(MS),March,2009,642870,611,814,707
PUNE(MS),March,2010,505313,588,768,676
PUNE(MS),March,2011,481607,334,619,480
PUNE(MS),March,2012,492800,270,479,374
PUNE(MS),March,2013,402402,515,1048,780
PUNE(MS),March,2014,496146,445,900,670
PUNE(MS),March,2015,440594,584,1413,1003
PUNE(MS),March,2016,405987,438,864,705
PUNE(MS),April,2008,332460,161,362,261
PUNE(MS),April,2009,362506,460,578,516
PUNE(MS),April,2010,284670,498,633,571
PUNE(MS),April,2011,296748,360,590,475
PUNE(MS),April,2012,372383,286,536,415
PUNE(MS),April,2013,298921,471,968,718
PUNE(MS),April,2014,300592,500,1022,758
PUNE(MS),April,2015,358678,546,1340,937
PUNE(MS),April,2016,317192,467,863,722
PUNE(MS),May,2008,254751,161,360,263
PUNE(MS),May,2009,250284,492,627,555
PUNE(MS),May,2010,219816,543,703,622
PUNE(MS),May,2011,264177,378,623,501
PUNE(MS),May,2012,318147,310,558,432
PUNE(MS),May,2013,294869,508,1121,814
PUNE(MS),May,2014,266773,525,1283,901
PUNE(MS),May,2015,277415,723,1745,1225
PUNE(MS),May,2016,284464,452,909,752
PUNE(MS),June,2008,150911,221,529,366
PUNE(MS),June,2009,202232,596,827,707
PUNE(MS),June,2010,196117,557,856,715
PUNE(MS),June,2011,215237,551,860,702
PUNE(MS),June,2012,248325,385,698,539
PUNE(MS),June,2013,192063,669,1683,1176
PUNE(MS),June,2014,171318,952,2083,1493
PUNE(MS),June,2015,216046,841,2191,1520
PUNE(MS),June,2016,228116,521,1129,919
PUNE(MS),July,2008,176347,452,806,630
PUNE(MS),July,2009,211252,602,786,694
PUNE(MS),July,2010,181023,607,888,739
PUNE(MS),July,2011,177464,638,978,800
PUNE(MS),July,2012,260243,454,782,616
PUNE(MS),July,2013,214241,1208,2322,1765
PUNE(MS),July,2014,190500,988,2477,1731
PUNE(MS),July,2015,247197,1015,2537,2261
PUNE(MS),July,2016,203383,513,1065,928
PUNE(MS),August,2008,179001,577,883,763
PUNE(MS),August,2009,186622,588,797,694
PUNE(MS),August,2010,205973,748,1102,924
PUNE(MS),August,2011,163306,763,1222,990
PUNE(MS),August,2012,224113,486,852,666
PUNE(MS),August,2013,143474,2761,4109,3469
PUNE(MS),August,2014,224609,879,2185,1512
PUNE(MS),August,2015,160266,1919,4750,4433
PUNE(MS),August,2016,237779,467,894,766
PUNE(MS),September,2008,190815,495,800,645
PUNE(MS),September,2009,203594,517,862,689
PUNE(MS),September,2010,137373,1123,1593,1359
PUNE(MS),September,2011,219381,680,1307,992
PUNE(MS),September,2012,223739,402,800,601
PUNE(MS),September,2013,154398,2542,4933,3747
PUNE(MS),September,2014,226245,750,2004,1388
PUNE(MS),September,2015,141046,1452,5005,4714
PUNE(MS),September,2016,184205,350,770,620
PUNE(MS),October,2008,212630,465,817,640
PUNE(MS),October,2009,299050,878,1714,1324
PUNE(MS),October,2010,206876,964,1816,1433
PUNE(MS),October,2011,192835,596,1142,873
PUNE(MS),October,2012,238945,507,1026,764
PUNE(MS),October,2013,175362,1764,5175,3242
PUNE(MS),October,2014,196396,680,2013,1358
PUNE(MS),October,2015,227810,1029,4013,3746
PUNE(MS),October,2016,191577,359,798,646
PUNE(MS),November,2008,249233,731,1310,991
PUNE(MS),November,2009,260229,1078,2197,1644
PUNE(MS),November,2010,202937,1350,2963,2134
PUNE(MS),November,2011,252305,544,1160,856
PUNE(MS),November,2012,190546,595,1525,1065
PUNE(MS),November,2013,185493,1440,4085,2632
PUNE(MS),November,2014,190177,665,2030,1380
PUNE(MS),November,2015,213406,991,3841,3448
PUNE(MS),November,2016,240571,470,1123,939
PUNE(MS),December,2008,276237,902,1488,1159
PUNE(MS),December,2009,343929,1080,2721,1768
PUNE(MS),December,2010,197847,2130,4694,3398
PUNE(MS),December,2011,307348,402,921,669
PUNE(MS),December,2012,169007,648,1755,1200
PUNE(MS),December,2013,344280,683,1800,1223
PUNE(MS),December,2014,366267,677,2146,1412
PUNE(MS),December,2015,273354,596,1965,1624
PUNE(MS),December,2016,288565,378,1100,910
PURULIA(WB),January,2015,2680,1702,1917,1810
PURULIA(WB),January,2016,1200,1640,1900,1800
PURULIA(WB),February,2015,1860,1688,1835,1750
PURULIA(WB),February,2016,1890,1341,1476,1429
PURULIA(WB),March,2015,2820,1342,1436,1364
PURULIA(WB),March,2016,880,1031,1175,1113
PURULIA(WB),April,2015,2040,1283,1423,1357
PURULIA(WB),April,2016,670,993,1221,1086
PURULIA(WB),May,2015,2680,1097,1300,1192
PURULIA(WB),May,2016,1260,1104,1308,1213
PURULIA(WB),June,2015,2420,1821,2041,1926
PURULIA(WB),June,2016,1700,1053,1225,1159
PURULIA(WB),July,2015,2810,2186,2410,2305
PURULIA(WB),July,2016,2280,1118,1250,1193
PURULIA(WB),August,2015,930,3111,3544,3356
PURULIA(WB),August,2016,1440,1177,1308,1246
PURULIA(WB),September,2015,410,4340,4720,4540
PURULIA(WB),September,2016,1480,1250,1350,1275
PURULIA(WB),October,2015,1260,3680,3933,3833
PURULIA(WB),October,2016,1480,1067,1200,1125
PURULIA(WB),November,2014,11573,1767,2113,1979
PURULIA(WB),November,2015,1590,2513,2793,2647
PURULIA(WB),November,2016,1480,1333,1517,1433
PURULIA(WB),December,2014,2330,2086,2272,2198
PURULIA(WB),December,2015,1890,1753,1991,1884
PURULIA(WB),December,2016,1080,1120,1440,1280
RAHATA(MS),January,2015,59272,310,1680,1180
RAHATA(MS),January,2016,149286,427,1986,1223
RAHATA(MS),February,2015,64831,459,1964,1427
RAHATA(MS),February,2016,66903,200,1256,863
RAHATA(MS),March,2015,65700,333,1505,992
RAHATA(MS),March,2016,36949,160,940,635
RAHATA(MS),April,2015,107696,200,1467,906
RAHATA(MS),April,2016,54122,108,927,621
RAHATA(MS),May,2015,88044,360,2000,1270
RAHATA(MS),May,2016,77189,133,1018,679
RAHATA(MS),June,2015,88519,550,2545,1769
RAHATA(MS),June,2016,83238,200,1344,783
RAHATA(MS),July,2015,50496,917,3111,2183
RAHATA(MS),July,2016,288271,200,1190,778
RAHATA(MS),August,2015,27534,1670,5350,3990
RAHATA(MS),August,2016,207886,186,975,611
RAHATA(MS),September,2015,5091,1725,5200,4038
RAHATA(MS),September,2016,57295,150,930,570
RAHATA(MS),October,2015,3266,700,3413,2263
RAHATA(MS),October,2016,34727,100,1050,588
RAHATA(MS),November,2014,18823,490,2100,1440
RAHATA(MS),November,2015,22562,636,2968,1682
RAHATA(MS),November,2016,35410,150,1225,663
RAHATA(MS),December,2014,23926,417,1850,1300
RAHATA(MS),December,2015,89151,442,2173,1342
RAHATA(MS),December,2016,52721,206,1238,775
RAHURI(MS),January,2008,7390,50,401,250
RAHURI(MS),January,2009,13350,200,950,575
RAHURI(MS),January,2010,176022,142,1651,924
RAHURI(MS),January,2011,93587,275,3878,1914
RAHURI(MS),January,2012,24961,100,489,282
RAHURI(MS),January,2013,31855,322,1654,961
RAHURI(MS),January,2014,68585,162,1127,642
RAHURI(MS),January,2015,48109,136,1635,918
RAHURI(MS),January,2016,56957,200,1675,1038
RAHURI(MS),February,2008,27828,59,276,169
RAHURI(MS),February,2009,27302,175,1215,695
RAHURI(MS),February,2010,71897,104,1257,722
RAHURI(MS),February,2011,138770,168,1189,666
RAHURI(MS),February,2012,9246,162,483,319
RAHURI(MS),February,2013,30189,456,1647,1074
RAHURI(MS),February,2014,73113,100,753,417
RAHURI(MS),February,2015,22445,100,1817,975
RAHURI(MS),March,2008,24099,58,335,226
RAHURI(MS),March,2010,79990,105,855,513
RAHURI(MS),March,2011,131855,134,633,363
RAHURI(MS),March,2012,7420,100,498,325
RAHURI(MS),March,2013,97925,235,1201,715
RAHURI(MS),March,2014,107216,100,964,539
RAHURI(MS),March,2015,80258,172,1406,800
RAHURI(MS),April,2010,108225,125,656,421
RAHURI(MS),April,2011,59650,89,615,350
RAHURI(MS),April,2012,37124,100,568,384
RAHURI(MS),April,2013,156284,258,1033,653
RAHURI(MS),April,2014,73018,100,1175,610
RAHURI(MS),April,2015,80165,100,1383,742
RAHURI(MS),May,2008,11000,50,325,160
RAHURI(MS),May,2010,72534,114,733,428
RAHURI(MS),May,2011,133358,100,656,375
RAHURI(MS),May,2012,87609,100,603,351
RAHURI(MS),May,2013,153376,245,1188,728
RAHURI(MS),May,2014,60874,100,1339,714
RAHURI(MS),May,2015,73335,114,1686,886
RAHURI(MS),May,2016,114397,194,972,623
RAHURI(MS),June,2009,84585,100,825,463
RAHURI(MS),June,2010,191872,103,893,496
RAHURI(MS),June,2011,62340,133,949,522
RAHURI(MS),June,2012,129486,100,748,424
RAHURI(MS),June,2013,144566,246,1758,1002
RAHURI(MS),June,2014,139040,146,2062,1075
RAHURI(MS),June,2015,46255,213,2425,1356
RAHURI(MS),June,2016,183856,295,1106,787
RAHURI(MS),July,2010,222076,112,853,477
RAHURI(MS),July,2011,190690,100,1048,569
RAHURI(MS),July,2012,178088,100,861,481
RAHURI(MS),July,2013,142666,476,2457,1507
RAHURI(MS),July,2014,123529,270,2575,1415
RAHURI(MS),July,2015,25026,200,3018,1578
RAHURI(MS),July,2016,136277,294,991,716
RAHURI(MS),August,2009,5746,100,800,450
RAHURI(MS),August,2010,127145,114,1181,665
RAHURI(MS),August,2011,139400,136,1377,739
RAHURI(MS),August,2012,177683,100,948,519
RAHURI(MS),August,2013,121890,1100,4359,3070
RAHURI(MS),August,2014,114192,213,2344,1316
RAHURI(MS),August,2015,16115,1500,5500,3447
RAHURI(MS),August,2016,239478,264,982,714
RAHURI(MS),September,2009,14000,150,950,550
RAHURI(MS),September,2010,118753,127,1666,832
RAHURI(MS),September,2011,158495,109,1354,724
RAHURI(MS),September,2012,81219,100,947,524
RAHURI(MS),September,2013,32350,1400,5228,3673
RAHURI(MS),September,2014,180327,169,2085,1148
RAHURI(MS),September,2015,1751,2000,5250,4250
RAHURI(MS),September,2016,50924,200,945,638
RAHURI(MS),October,2009,16282,300,1850,1275
RAHURI(MS),October,2010,113927,150,1846,946
RAHURI(MS),October,2011,89935,100,1247,659
RAHURI(MS),October,2012,73132,150,1345,754
RAHURI(MS),October,2013,53750,655,5544,2755
RAHURI(MS),October,2014,63100,140,2080,1100
RAHURI(MS),October,2016,6015,100,950,600
RAHURI(MS),November,2009,95707,300,2273,1345
RAHURI(MS),November,2010,26066,200,2800,1316
RAHURI(MS),November,2011,130120,100,1231,657
RAHURI(MS),November,2012,17014,250,1705,978
RAHURI(MS),November,2013,24465,383,3625,2229
RAHURI(MS),November,2014,57589,160,2010,1075
RAHURI(MS),November,2015,4270,200,2500,1410
RAHURI(MS),November,2016,103468,295,1235,768
RAHURI(MS),December,2008,10650,200,1355,965
RAHURI(MS),December,2009,154966,158,2529,1337
RAHURI(MS),December,2010,35480,159,3663,1894
RAHURI(MS),December,2011,21566,100,738,419
RAHURI(MS),December,2012,49570,210,1688,999
RAHURI(MS),December,2013,61683,208,1698,863
RAHURI(MS),December,2014,22575,120,1860,980
RAHURI(MS),December,2015,60267,200,1942,1205
RAHURI(MS),December,2016,76812,350,1075,696
RAICHUR(KNT),January,2015,6571,518,1554,1334
RAICHUR(KNT),January,2016,17795,987,1590,1331
RAICHUR(KNT),February,2015,2478,594,1630,1506
RAICHUR(KNT),February,2016,14545,508,1156,922
RAICHUR(KNT),March,2015,4552,572,1409,1266
RAICHUR(KNT),March,2016,8301,425,887,691
RAICHUR(KNT),April,2015,1248,607,1203,1070
RAICHUR(KNT),April,2016,4370,392,725,549
RAICHUR(KNT),May,2015,1968,565,1324,1173
RAICHUR(KNT),May,2016,4130,352,647,516
RAICHUR(KNT),June,2015,1441,753,1899,1693
RAICHUR(KNT),June,2016,3302,424,807,641
RAICHUR(KNT),July,2015,16508,774,2441,2164
RAICHUR(KNT),July,2016,3521,467,915,713
RAICHUR(KNT),August,2015,41366,1497,4011,3364
RAICHUR(KNT),August,2016,16594,382,864,576
RAICHUR(KNT),September,2015,26248,1315,3976,3238
RAICHUR(KNT),September,2016,13003,295,702,437
RAICHUR(KNT),October,2015,25853,1141,2771,2134
RAICHUR(KNT),October,2016,11550,178,682,421
RAICHUR(KNT),November,2014,21829,502,1372,1012
RAICHUR(KNT),November,2015,30323,1056,2448,1782
RAICHUR(KNT),November,2016,25241,320,1116,576
RAICHUR(KNT),December,2014,11428,552,1587,1240
RAICHUR(KNT),December,2015,20143,1059,1865,1497
RAICHUR(KNT),December,2016,18150,418,1054,772
RAIGARH (CHATT),September,2016,920,231,1280,700
RAIGARH (CHATT),December,2016,420,700,1200,1200
RAIPUR(CHGARH),January,2008,10970,330,409,376
RAIPUR(CHGARH),January,2009,10540,1324,1492,1410
RAIPUR(CHGARH),January,2010,9700,998,1655,1575
RAIPUR(CHGARH),January,2011,10360,2528,3484,3028
RAIPUR(CHGARH),January,2012,8997,502,607,556
RAIPUR(CHGARH),January,2013,4770,1458,1639,1566
RAIPUR(CHGARH),January,2014,9200,1247,1370,1306
RAIPUR(CHGARH),January,2015,7860,1262,1569,1469
RAIPUR(CHGARH),January,2016,4300,1193,1371,1299
RAIPUR(CHGARH),February,2008,12082,307,391,357
RAIPUR(CHGARH),February,2009,9240,1160,1300,1240
RAIPUR(CHGARH),February,2010,8880,970,1473,1396
RAIPUR(CHGARH),February,2011,11610,1053,1395,1260
RAIPUR(CHGARH),February,2012,9040,468,560,519
RAIPUR(CHGARH),February,2013,6060,1515,1738,1638
RAIPUR(CHGARH),February,2014,6210,890,1020,964
RAIPUR(CHGARH),February,2015,1150,1450,1700,1600
RAIPUR(CHGARH),February,2016,4970,943,1121,1058
RAIPUR(CHGARH),March,2008,8150,407,474,442
RAIPUR(CHGARH),March,2009,12720,799,942,896
RAIPUR(CHGARH),March,2010,13200,648,841,774
RAIPUR(CHGARH),March,2011,13210,644,723,684
RAIPUR(CHGARH),March,2012,6540,512,593,556
RAIPUR(CHGARH),March,2013,5730,991,1177,1100
RAIPUR(CHGARH),March,2014,5990,970,1114,1052
RAIPUR(CHGARH),March,2016,6610,805,975,908
RAIPUR(CHGARH),April,2008,11390,350,417,386
RAIPUR(CHGARH),April,2009,11440,594,666,631
RAIPUR(CHGARH),April,2010,13100,543,654,604
RAIPUR(CHGARH),April,2011,12120,580,638,609
RAIPUR(CHGARH),April,2012,7970,493,608,562
RAIPUR(CHGARH),April,2013,10260,874,1045,982
RAIPUR(CHGARH),April,2014,3460,850,1033,953
RAIPUR(CHGARH),April,2015,5740,1010,1320,1254
RAIPUR(CHGARH),April,2016,2040,800,967,917
RAIPUR(CHGARH),May,2008,11806,307,375,344
RAIPUR(CHGARH),May,2009,11700,588,668,627
RAIPUR(CHGARH),May,2010,11700,537,630,589
RAIPUR(CHGARH),May,2011,12310,549,658,617
RAIPUR(CHGARH),May,2012,7480,453,545,501
RAIPUR(CHGARH),May,2013,9470,805,931,873
RAIPUR(CHGARH),May,2014,7670,904,1100,1027
RAIPUR(CHGARH),May,2015,3700,993,1371,1293
RAIPUR(CHGARH),May,2016,3500,635,835,765
RAIPUR(CHGARH),June,2008,7950,383,470,428
RAIPUR(CHGARH),June,2009,11010,735,842,804
RAIPUR(CHGARH),June,2010,12970,593,695,655
RAIPUR(CHGARH),June,2011,9330,694,774,736
RAIPUR(CHGARH),June,2012,6330,556,674,609
RAIPUR(CHGARH),June,2013,4790,1170,1437,1336
RAIPUR(CHGARH),June,2014,2180,1133,1467,1360
RAIPUR(CHGARH),June,2015,1310,1467,1700,1617
RAIPUR(CHGARH),June,2016,10650,694,976,908
RAIPUR(CHGARH),July,2008,7220,610,705,661
RAIPUR(CHGARH),July,2009,10735,733,844,795
RAIPUR(CHGARH),July,2010,8120,692,833,778
RAIPUR(CHGARH),July,2011,7140,857,993,923
RAIPUR(CHGARH),July,2012,7530,594,742,686
RAIPUR(CHGARH),July,2013,7500,2109,2355,2253
RAIPUR(CHGARH),July,2014,1590,1800,2050,1960
RAIPUR(CHGARH),July,2015,3040,2171,2586,2486
RAIPUR(CHGARH),July,2016,11000,776,1062,991
RAIPUR(CHGARH),August,2008,8210,782,905,857
RAIPUR(CHGARH),August,2009,9915,735,841,791
RAIPUR(CHGARH),August,2010,8210,789,950,863
RAIPUR(CHGARH),August,2011,5000,1054,1272,1169
RAIPUR(CHGARH),August,2012,7515,744,852,805
RAIPUR(CHGARH),August,2013,3230,3725,4071,3925
RAIPUR(CHGARH),August,2014,1690,1550,1925,1775
RAIPUR(CHGARH),August,2015,540,3950,4350,4275
RAIPUR(CHGARH),August,2016,9750,719,1036,957
RAIPUR(CHGARH),September,2008,9285,667,801,744
RAIPUR(CHGARH),September,2009,10330,726,843,794
RAIPUR(CHGARH),September,2010,10370,1235,1452,1383
RAIPUR(CHGARH),September,2011,7220,1148,1312,1237
RAIPUR(CHGARH),September,2012,10480,720,836,786
RAIPUR(CHGARH),September,2013,3630,4393,4793,4649
RAIPUR(CHGARH),September,2014,5190,1392,1742,1633
RAIPUR(CHGARH),September,2015,330,4600,5000,4900
RAIPUR(CHGARH),September,2016,9620,641,876,807
RAIPUR(CHGARH),October,2008,7140,676,808,750
RAIPUR(CHGARH),October,2009,7830,1390,1582,1509
RAIPUR(CHGARH),October,2010,8920,1552,1778,1708
RAIPUR(CHGARH),October,2011,5120,1033,1270,1174
RAIPUR(CHGARH),October,2012,12850,768,921,850
RAIPUR(CHGARH),October,2013,3530,3708,4567,4404
RAIPUR(CHGARH),October,2014,3370,1413,1750,1631
RAIPUR(CHGARH),October,2015,5608,2330,3470,3300
RAIPUR(CHGARH),October,2016,5280,565,760,693
RAIPUR(CHGARH),November,2008,6300,1016,1268,1183
RAIPUR(CHGARH),November,2009,5680,1556,1872,1792
RAIPUR(CHGARH),November,2010,8110,1521,2050,1967
RAIPUR(CHGARH),November,2011,5200,883,1150,1030
RAIPUR(CHGARH),November,2012,5970,1074,1406,1314
RAIPUR(CHGARH),November,2013,4030,2940,3640,3460
RAIPUR(CHGARH),November,2014,1550,1467,1867,1767
RAIPUR(CHGARH),November,2015,6040,1908,2317,2235
RAIPUR(CHGARH),November,2016,11080,745,1005,911
RAIPUR(CHGARH),December,2008,8355,1033,1242,1162
RAIPUR(CHGARH),December,2009,10300,1093,1685,1587
RAIPUR(CHGARH),December,2010,9345,1958,2863,2744
RAIPUR(CHGARH),December,2011,9315,702,847,775
RAIPUR(CHGARH),December,2012,3850,1318,1618,1495
RAIPUR(CHGARH),December,2013,5300,1644,1933,1804
RAIPUR(CHGARH),December,2014,590,1400,1700,1600
RAIPUR(CHGARH),December,2015,7150,1475,1700,1608
RAIPUR(CHGARH),December,2016,9160,791,1006,930
RAJAHMUNDRY(AP),October,2015,2000,1000,2250,1875
RAJKOT(GUJ),January,2008,18431,135,307,224
RAJKOT(GUJ),January,2009,15229,190,1315,912
RAJKOT(GUJ),January,2010,33224,753,1405,1114
RAJKOT(GUJ),January,2011,19341,1029,2864,1944
RAJKOT(GUJ),January,2012,42675,153,502,335
RAJKOT(GUJ),January,2013,30961,629,1397,1024
RAJKOT(GUJ),January,2014,25826,341,1138,776
RAJKOT(GUJ),January,2015,26170,402,1230,948
RAJKOT(GUJ),January,2016,120000,345,932,708
RAJKOT(GUJ),February,2008,13770,91,312,198
RAJKOT(GUJ),February,2009,11424,211,1058,790
RAJKOT(GUJ),February,2010,28927,525,1132,904
RAJKOT(GUJ),February,2011,13123,204,1016,613
RAJKOT(GUJ),February,2012,19812,149,437,307
RAJKOT(GUJ),February,2013,30986,371,1294,888
RAJKOT(GUJ),February,2014,8952,195,769,522
RAJKOT(GUJ),February,2015,14140,524,1379,1075
RAJKOT(GUJ),February,2016,62800,200,658,498
RAJKOT(GUJ),March,2008,17787,59,342,199
RAJKOT(GUJ),March,2009,13226,220,862,648
RAJKOT(GUJ),March,2010,32332,265,628,449
RAJKOT(GUJ),March,2011,16590,199,548,382
RAJKOT(GUJ),March,2012,20234,141,465,313
RAJKOT(GUJ),March,2013,18589,342,905,619
RAJKOT(GUJ),March,2014,21391,230,714,471
RAJKOT(GUJ),March,2015,13890,463,1274,1009
RAJKOT(GUJ),March,2016,28600,212,722,523
RAJKOT(GUJ),April,2008,26850,87,278,182
RAJKOT(GUJ),April,2009,13059,187,563,393
RAJKOT(GUJ),April,2010,35625,503,1195,879
RAJKOT(GUJ),April,2011,12760,186,465,334
RAJKOT(GUJ),April,2012,23267,159,492,317
RAJKOT(GUJ),April,2013,12226,413,1278,847
RAJKOT(GUJ),April,2014,43280,342,1034,697
RAJKOT(GUJ),April,2015,20490,418,943,676
RAJKOT(GUJ),April,2016,35100,204,665,494
RAJKOT(GUJ),May,2008,11756,82,256,168
